age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y,date,latitude,longitude,id,contact_month,contact_year,contactado_previamente,Income,Kidhome,Teenhome,Dt_Customer,NumWebVisitsMonth,hoja_origen
34.0,admin.,married,high.school,no,yes,yes,telephone,186,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2018-10-05,40.745,-122.491,a76970bb-25fa-4a5d-8af5-83fd5605fa46,10.0,2018.0,False,37226,0,0,2012-09-13,30,2012
34.0,blue-collar,married,basic.4y,no,no,yes,telephone,23,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2019-07-11,27.061,-104.527,3a09bb75-024e-4991-b0a6-2b9276179805,7.0,2019.0,False,7470,2,1,2012-06-28,20,2012
36.0,services,married,basic.4y,no,no,no,telephone,402,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2017-07-02,38.47,-96.27,510097d8-c3c1-4619-bf05-f1b0926fb409,7.0,2017.0,False,43594,2,2,2012-04-15,14,2012
43.0,unemployed,married,university.degree,unknown,yes,no,telephone,37,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2018-11-09,28.501,-97.787,a03875d0-4c7a-488e-bc82-72a2b110ef69,11.0,2018.0,False,17880,1,0,2012-04-04,10,2012
46.0,admin.,married,university.degree,no,no,no,telephone,68,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2018-05-18,44.672,-100.419,18494a47-5604-4d95-98a7-9c8fc79db268,5.0,2018.0,False,42408,1,1,2012-12-01,23,2012
48.0,blue-collar,married,basic.6y,no,yes,yes,telephone,182,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2017-02-28,42.219,-92.188,ce0f52c3-6d07-45a8-967f-38b7155dd1b0,2.0,2017.0,False,140164,1,2,2012-02-29,28,2012
50.0,management,married,university.degree,unknown,no,no,telephone,587,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2016-04-05,47.805,-91.55,a4a122f7-518f-493d-a021-3b79998c62a9,4.0,2016.0,False,125797,1,0,2012-12-24,2,2012
48.0,entrepreneur,married,basic.4y,no,no,no,telephone,348,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2019-12-06,40.739,-94.452,44b6fc7d-94f1-47a0-ac0b-6f873f200cbe,12.0,2019.0,False,132991,0,2,2012-05-28,23,2012
39.0,admin.,single,high.school,unknown,yes,no,telephone,51,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-10-28,34.176,-96.089,86d31ef0-77fa-461f-96c8-09b02bc543bf,10.0,2018.0,False,90167,0,1,2012-10-24,27,2012
42.0,management,single,university.degree,no,unknown,unknown,telephone,176,13,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2015-03-12,31.913,-91.28,08290bc8-71b0-4e64-8060-1e9be3760da5,3.0,2015.0,False,112158,2,0,2012-11-06,23,2012
27.0,services,single,high.school,unknown,no,no,telephone,144,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2017-02-13,34.292,-115.931,4b0094cd-80ab-48d9-a699-28b248e00578,2.0,2017.0,False,139190,1,1,2012-06-16,27,2012
31.0,services,married,basic.6y,unknown,yes,no,telephone,297,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,2018-04-16,40.345,-83.756,4943de1d-f38a-497f-9825-baff66ea2a43,4.0,2018.0,False,91542,1,1,2012-11-29,10,2012
55.0,blue-collar,married,basic.9y,no,no,no,telephone,203,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2017-12-03,30.346,-101.13,0ba0be02-1b24-415e-9103-50950d27cb8a,12.0,2017.0,False,90647,0,1,2012-02-06,8,2012
42.0,unknown,divorced,high.school,no,no,no,telephone,57,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2019-12-20,46.058,-78.305,15115dbe-46cf-4b75-ba50-e4783133e68a,12.0,2019.0,False,144455,2,1,2012-06-12,3,2012
35.0,services,single,high.school,unknown,yes,no,telephone,334,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2019-09-29,46.156,-83.957,0efff0ce-c58b-4d23-a11d-e4d93b37f275,9.0,2019.0,False,129007,1,1,2012-11-09,25,2012
53.0,retired,married,basic.4y,unknown,yes,no,telephone,217,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-09-23,38.125,-94.937,03b24ed8-5d09-4ab1-a6ac-c99f11fbdade,9.0,2016.0,False,131463,1,0,2012-03-25,23,2012
39.0,blue-collar,single,basic.9y,no,no,no,telephone,74,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2016-01-09,35.639,-87.181,c8b4b548-75ab-473c-a38f-d918acf63112,1.0,2016.0,False,61159,1,0,2012-01-06,18,2012
36.0,blue-collar,single,basic.4y,no,no,no,telephone,464,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2017-08-21,47.92,-87.952,1481bbbb-f7ea-460d-849b-cffbd81542a0,8.0,2017.0,False,87233,0,1,2012-02-13,8,2012
37.0,technician,single,university.degree,no,no,no,telephone,738,7,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2019-09-30,29.418,-69.366,9415d1ac-5fa4-4b43-acc2-9555095b7b2e,9.0,2019.0,False,122921,0,1,2012-05-30,23,2012
46.0,management,married,basic.9y,no,yes,no,telephone,126,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2019-02-14,41.462,-69.47,e06f25f2-36c6-497a-ad4f-89209a4858cd,2.0,2019.0,False,99525,1,1,2012-08-13,12,2012
57.0,technician,divorced,basic.4y,no,yes,no,telephone,452,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2015-02-17,47.353,-79.743,db0fbd12-4a9e-430c-a133-2139baabc778,2.0,2015.0,False,33988,0,0,2012-12-22,15,2012
53.0,services,married,high.school,unknown,no,no,telephone,203,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2018-07-16,32.641,-117.879,97739fd2-3c37-44e9-906e-927f67ba5509,7.0,2018.0,False,71929,0,2,2012-01-27,11,2012
36.0,blue-collar,married,unknown,unknown,no,no,telephone,230,7,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-09-12,35.214,-117.927,305d9ea5-ee4d-4cbb-b5a1-46d6dfd1831d,9.0,2019.0,False,86124,1,0,2012-05-10,28,2012
48.0,blue-collar,married,basic.9y,no,no,no,telephone,187,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2019-07-08,29.761,-85.73,94d125ac-8375-4c14-a276-6edc5b837343,7.0,2019.0,False,101828,2,2,2012-12-28,16,2012
49.0,blue-collar,divorced,basic.4y,unknown,no,no,telephone,920,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,yes,2018-09-02,49.346,-108.834,d68509d6-c25d-4eaa-b29b-b2247d7436c6,9.0,2018.0,False,96540,1,2,2012-01-07,1,2012
39.0,self-employed,married,university.degree,no,no,no,telephone,136,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2018-10-06,39.587,-71.585,3e19b7f3-9acb-4c84-b1f3-777d3e9a7e9a,10.0,2018.0,False,161229,0,1,2012-07-28,15,2012
36.0,unknown,single,basic.6y,unknown,no,no,telephone,1244,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no,2019-01-26,36.726,-104.582,5d315d40-fa11-49e3-9319-1413964c4489,1.0,2019.0,False,165577,2,2,2012-10-28,19,2012
34.0,admin.,single,high.school,no,no,no,telephone,80,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,2018-08-14,26.671,-119.811,846af6b3-b2c0-4388-85de-0925d7063ca9,8.0,2018.0,False,127206,0,0,2012-11-01,4,2012
36.0,admin.,married,university.degree,no,no,no,telephone,431,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2016-10-06,27.339,-120.179,5a777acb-d0b2-4775-8acb-f7ca282f9066,10.0,2016.0,False,27381,0,0,2012-04-02,25,2012
41.0,blue-collar,married,basic.9y,no,no,no,telephone,500,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,yes,2018-10-19,41.135,-97.0,a0e885a1-5848-4659-b096-e0e79c80b351,10.0,2018.0,False,10088,1,1,2012-12-09,12,2012
55.0,retired,married,professional.course,no,yes,no,telephone,301,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-01-04,35.039,-96.428,cc1bdb8c-dd04-4ef2-9af5-65ef4a82776e,1.0,2015.0,False,24838,0,1,2012-10-10,15,2012
43.0,blue-collar,married,basic.4y,unknown,no,no,telephone,115,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,2018-08-23,41.57,-120.73,fcd60d00-9577-4d0b-98d5-a4e32b5ef29d,8.0,2018.0,False,14942,1,2,2012-10-10,2,2012
59.0,technician,married,unknown,no,yes,no,telephone,30,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2018-12-26,46.495,-109.109,53fcdaca-59e2-41df-894c-bb6008305789,12.0,2018.0,False,57390,0,0,2012-07-22,21,2012
37.0,admin.,married,high.school,no,yes,no,telephone,133,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2018-01-10,26.739,-81.693,2b615c7e-b02f-4f80-b08a-b964320263d0,1.0,2018.0,False,48912,2,0,2012-09-08,1,2012
38.0,unknown,married,unknown,unknown,yes,no,telephone,270,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2016-07-28,40.585,-76.264,17de29b8-2aa2-4977-a3e1-1607db00862b,7.0,2016.0,False,155637,0,1,2012-09-05,27,2012
46.0,blue-collar,single,basic.4y,no,no,no,telephone,218,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2019-11-10,45.473,-106.201,4a1e2699-057d-4f3d-82b0-3dde26a5b789,11.0,2019.0,False,19681,2,1,2012-11-02,13,2012
52.0,technician,married,high.school,no,yes,no,telephone,355,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2016-10-28,41.793,-88.321,da24af67-a4f6-453a-a3fa-b0aa8714efdc,10.0,2016.0,False,96519,2,2,2012-10-23,17,2012
53.0,unemployed,divorced,basic.9y,unknown,no,no,telephone,215,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2016-11-12,33.509,-92.428,9dea2e95-28b3-404d-b682-337b88a3c8b6,11.0,2016.0,False,30668,1,1,2012-03-30,14,2012
40.0,admin.,married,high.school,unknown,yes,no,telephone,299,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2015-02-08,31.121,-100.632,45b5ff1f-6b59-4da4-9cb2-8e51ca2f2949,2.0,2015.0,False,146802,2,2,2012-11-03,6,2012
45.0,unknown,married,unknown,no,no,yes,telephone,160,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2018-11-30,42.301,-71.782,57edc06e-7ee6-421c-9220-1ee3a6f47ac9,11.0,2018.0,False,148581,0,2,2012-12-16,19,2012
55.0,blue-collar,married,basic.9y,unknown,yes,no,telephone,172,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2018-07-08,30.939,-69.913,7c455d84-2631-4476-94fd-d423dfa65bfe,7.0,2018.0,False,130924,1,1,2012-12-08,23,2012
54.0,management,divorced,university.degree,no,yes,no,telephone,49,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2019-12-11,42.274,-109.558,aaf2013f-397d-4cd2-b666-2e427ab3d597,12.0,2019.0,False,81193,0,1,2012-04-06,13,2012
32.0,housemaid,single,basic.4y,no,yes,no,telephone,117,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2017-09-15,30.072,-93.437,e5dbe166-e470-4ede-a315-abc55ac34640,9.0,2017.0,False,168522,0,0,2012-12-23,21,2012
36.0,admin.,divorced,university.degree,no,yes,no,telephone,155,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-11-04,42.488,-73.899,471f6691-7158-495d-a3e7-5a606e22a1fa,11.0,2019.0,False,37246,0,1,2012-04-21,26,2012
32.0,housemaid,single,basic.4y,no,no,no,telephone,477,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2016-12-13,31.894,-73.334,f8087aa1-6189-4e90-89f4-114be8646c61,12.0,2016.0,False,49415,1,2,2012-08-30,18,2012
35.0,blue-collar,single,professional.course,no,yes,no,telephone,99,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2017-11-26,24.949,-86.229,fcc54631-edf9-464a-8b56-1b4444d97bcd,11.0,2017.0,False,31160,2,2,2012-12-17,9,2012
44.0,services,married,high.school,unknown,yes,no,telephone,188,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2019-06-27,39.924,-88.129,9381411b-788b-4d72-a367-caeba19062a2,6.0,2019.0,False,129479,0,0,2012-10-24,8,2012
36.0,services,married,high.school,no,no,no,telephone,200,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2017-07-23,33.448,-121.559,f37ef1e7-ee1b-4281-a76b-238f18656cc7,7.0,2017.0,False,21731,1,0,2012-07-13,16,2012
38.0,blue-collar,single,basic.4y,no,yes,no,telephone,187,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2016-01-19,28.046,-89.433,36503c0b-30c7-4b32-8114-f4fac8833705,1.0,2016.0,False,49437,1,2,2012-10-09,20,2012
50.0,blue-collar,single,basic.9y,unknown,yes,no,telephone,236,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-07-10,35.804,-110.596,94eee783-a8e2-4d8a-99f6-71ffe5573c2e,7.0,2016.0,False,132723,2,0,2012-06-30,22,2012
38.0,blue-collar,single,basic.6y,unknown,yes,no,telephone,50,7,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2017-04-06,41.287,-87.274,3fe03056-c8d3-49a7-9d84-05a2c14f5cb2,4.0,2017.0,False,6652,0,2,2012-08-07,10,2012
49.0,self-employed,married,professional.course,no,unknown,unknown,telephone,104,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2015-03-15,42.36,-115.438,cba42093-014d-4caf-83a8-5ce6b73ffa20,3.0,2015.0,False,38451,0,0,2012-12-20,29,2012
36.0,admin.,divorced,high.school,no,no,no,telephone,51,10,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-04-26,34.021,-91.62,bd8e4dc5-3235-4739-b9a5-b15774661b9c,4.0,2015.0,False,103196,0,2,2012-02-21,22,2012
46.0,unknown,married,basic.6y,unknown,no,no,telephone,51,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2019-02-13,27.873,-75.343,f6afca72-f4a1-4b95-bca6-9b1278375d9b,2.0,2019.0,False,19904,2,1,2012-10-15,8,2012
39.0,blue-collar,married,basic.9y,unknown,yes,no,telephone,140,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2016-09-22,35.588,-73.221,ce9337d5-7124-4d9b-a6f3-2edeeeb8a4ae,9.0,2016.0,False,160148,1,0,2012-06-10,31,2012
47.0,blue-collar,married,basic.9y,unknown,yes,no,telephone,221,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2015-12-03,48.079,-91.531,8d83d7bf-9e6a-40b8-be49-7819e3b77d85,12.0,2015.0,False,152321,2,2,2012-12-09,6,2012
33.0,blue-collar,married,basic.4y,unknown,no,no,telephone,98,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-11-22,41.051,-111.654,1f28b804-e0e0-46f6-a8ec-a202dbd8cb71,11.0,2018.0,False,119821,2,0,2012-02-17,8,2012
31.0,services,married,high.school,no,no,no,telephone,253,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2016-09-13,44.087,-86.682,42941901-cdc3-401c-91f6-88316f5d441c,9.0,2016.0,False,64757,1,0,2012-12-07,2,2012
45.0,entrepreneur,married,university.degree,no,no,no,telephone,71,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no,2019-01-31,42.427,-105.153,8a35bbc3-82cc-4722-b55e-07105a89db3f,1.0,2019.0,False,63970,2,2,2012-01-15,7,2012
36.0,blue-collar,married,basic.9y,no,no,no,telephone,127,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2018-05-21,29.558,-117.936,1a1f019a-966e-4f96-9a18-440632c93f1f,5.0,2018.0,False,112691,0,2,2012-11-24,23,2012
49.0,self-employed,married,basic.9y,no,yes,no,telephone,74,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2019-09-04,41.886,-103.523,80c8f9de-3adb-4f2e-a98d-55c1f19fd134,9.0,2019.0,False,76499,1,1,2012-03-21,12,2012
39.0,services,married,professional.course,unknown,yes,no,telephone,126,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-02-25,43.197,-122.366,27e11d17-a15f-4658-9a33-0f97d3d54bca,2.0,2019.0,False,105734,1,1,2012-12-10,28,2012
34.0,housemaid,divorced,basic.6y,no,no,no,telephone,122,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2018-03-05,33.012,-107.029,77d93eb8-0898-41d2-9537-a569b13908d3,3.0,2018.0,False,162985,1,0,2012-04-24,17,2012
39.0,technician,married,professional.course,no,no,no,telephone,173,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2016-08-25,43.617,-76.49,91710614-87e0-40e5-93ba-ffe3c8111ffa,8.0,2016.0,False,171321,2,0,2012-04-20,9,2012
26.0,admin.,single,high.school,no,yes,no,telephone,918,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no,2018-02-15,48.068,-91.522,aa625e30-ceec-4f3a-9429-d96eee5bb9fe,2.0,2018.0,False,47160,2,0,2012-09-08,7,2012
36.0,blue-collar,married,basic.4y,no,no,no,telephone,544,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2019-12-18,49.275,-72.228,42cfb563-3f43-45f6-9948-b87e68d2cc24,12.0,2019.0,False,90824,2,0,2012-05-06,24,2012
31.0,admin.,single,university.degree,no,yes,no,telephone,309,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2018-04-18,32.397,-70.921,ded8ebd6-8f00-4cd4-a5a8-bdbfa987ec7c,4.0,2018.0,False,29804,1,0,2012-09-22,22,2012
54.0,blue-collar,divorced,basic.4y,no,no,no,telephone,138,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2017-01-15,48.356,-78.873,9f6e16ea-fa0c-424b-afeb-a5e1d8d317c0,1.0,2017.0,False,17698,1,2,2012-03-07,18,2012
39.0,admin.,married,university.degree,no,no,no,telephone,73,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2015-03-18,40.219,-101.493,3820c264-6a6a-4cec-8030-b1386e7c1863,3.0,2015.0,False,130580,1,0,2012-07-27,15,2012
32.0,admin.,married,university.degree,unknown,yes,no,telephone,71,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2017-10-16,32.06,-98.431,d0a2b3f5-83c4-48db-9c04-5f52f8c80cd4,10.0,2017.0,False,102315,2,1,2012-12-05,32,2012
43.0,technician,divorced,professional.course,no,yes,no,telephone,193,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-08-05,48.125,-71.805,5c46c810-bd84-4f90-8db8-9beaecfa0f4c,8.0,2017.0,False,103291,1,1,2012-09-12,29,2012
53.0,blue-collar,married,basic.4y,no,no,no,telephone,198,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,2015-06-21,25.742,-98.085,be331532-d837-42c1-9711-6d3ea4f0ae9d,6.0,2015.0,False,78362,1,1,2012-11-29,1,2012
28.0,admin.,single,high.school,no,yes,no,telephone,243,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2015-11-24,46.513,-76.826,c2a2c682-d2e4-4a9e-b8e4-de82b49cd9a5,11.0,2015.0,False,50111,2,0,2012-12-13,14,2012
50.0,blue-collar,single,basic.9y,unknown,yes,no,telephone,57,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2018-12-05,25.14,-83.506,7302486f-c5fe-4bb8-bf4a-a51fbc4e3a2c,12.0,2018.0,False,108922,2,2,2012-06-17,6,2012
44.0,admin.,single,university.degree,unknown,no,no,telephone,49,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2015-04-19,37.642,-105.414,b57d6980-7f87-4e11-b286-a96a2d6d9dd9,4.0,2015.0,False,109555,0,2,2012-09-11,32,2012
45.0,housemaid,divorced,university.degree,no,yes,no,telephone,105,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2016-11-14,34.995,-81.175,a5e4fb86-7b55-489b-afb9-59eb90c95695,11.0,2016.0,False,44991,0,2,2012-10-10,30,2012
56.0,admin.,divorced,unknown,unknown,yes,no,telephone,719,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2019-06-30,46.192,-111.447,ee153c38-d2d7-48e3-8cb5-91fbf837833e,6.0,2019.0,False,104272,2,1,2012-12-20,8,2012
35.0,unemployed,divorced,basic.4y,no,yes,no,telephone,98,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2019-05-06,27.156,-72.286,cfcb9586-fc28-415c-9eed-d4f5a7d58370,5.0,2019.0,False,51436,0,0,2012-03-18,5,2012
31.0,housemaid,married,basic.4y,unknown,no,no,telephone,196,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2017-08-19,46.335,-105.574,393609b6-fe7a-4de5-a8e6-f0c2f83e026a,8.0,2017.0,False,151357,1,0,2012-05-22,23,2012
47.0,management,divorced,university.degree,no,yes,no,telephone,243,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2018-05-17,41.051,-83.717,36a6be9c-9bc0-49e2-a637-bb526b05cc6e,5.0,2018.0,False,147872,0,0,2012-04-30,5,2012
36.0,admin.,single,high.school,unknown,no,no,telephone,344,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2018-06-18,33.481,-90.068,a06f6395-a107-4747-84a9-d7d4978ea9f2,6.0,2018.0,False,19020,1,0,2012-06-11,29,2012
35.0,admin.,single,university.degree,no,no,no,telephone,135,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2015-06-30,28.184,-87.141,06d8404f-af25-4fff-ab13-cec62b230a54,6.0,2015.0,False,126201,1,0,2012-02-07,2,2012
24.0,student,single,high.school,no,no,no,telephone,597,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2015-06-15,47.228,-68.992,31aa3332-6542-4361-b605-5ae9bd6bea99,6.0,2015.0,False,18644,1,1,2012-02-28,30,2012
31.0,entrepreneur,married,high.school,no,yes,no,telephone,168,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2018-08-18,32.725,-90.896,d8644468-1f91-4c4b-80dc-96086d7fb916,8.0,2018.0,False,180341,0,1,2012-06-01,25,2012
39.0,entrepreneur,single,university.degree,no,yes,no,telephone,43,9,999,0,nonexistent,1.1,,-36.4,,5191.0,no,,28.289,-122.098,af914871-f1d1-4b07-a09e-9743c94c978b,,,False,58840,0,0,2012-11-17,5,2012
45.0,blue-collar,married,basic.9y,unknown,no,no,telephone,525,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2018-03-01,48.097,-112.592,18ee8de0-29fd-46b5-9152-098df0f3e94b,3.0,2018.0,False,57924,0,1,2012-06-12,1,2012
39.0,blue-collar,single,basic.4y,no,no,no,telephone,122,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2018-12-17,49.283,-101.117,3eab9b4d-4696-4393-8e94-714daf963063,12.0,2018.0,False,70002,0,1,2012-11-28,4,2012
42.0,management,married,university.degree,unknown,yes,no,telephone,152,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2018-12-04,46.407,-104.009,2a55bbd7-51ae-474d-a1d3-67bbb10314b4,12.0,2018.0,False,117415,2,0,2012-12-31,9,2012
45.0,admin.,married,basic.9y,unknown,yes,no,telephone,111,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2015-05-19,28.04,-75.284,ed568842-95f8-4a6f-8ba0-ae1e34008541,5.0,2015.0,False,87857,0,1,2012-03-13,5,2012
35.0,technician,married,university.degree,unknown,yes,no,telephone,133,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2017-10-01,46.66,-83.014,bdc9b023-3f47-4bbf-83ff-caa878427042,10.0,2017.0,False,160599,2,2,2012-11-25,8,2012
53.0,retired,divorced,high.school,no,no,yes,telephone,504,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-04-25,26.557,-95.756,7d7353a1-4242-4cf2-9b4b-4ecd4f3b4b69,4.0,2017.0,False,141587,2,1,2012-05-30,22,2012
54.0,blue-collar,divorced,basic.4y,no,no,no,telephone,192,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2016-01-29,27.12,-74.874,9cef0036-6ce9-4b7f-b823-700e9e319b1a,1.0,2016.0,False,174988,0,1,2012-05-10,31,2012
36.0,services,single,basic.6y,unknown,yes,no,telephone,164,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2018-11-24,27.447,-124.791,497404b2-b413-4d28-8ef9-d73cc528f0ed,11.0,2018.0,False,153458,1,2,2012-09-29,29,2012
36.0,services,divorced,basic.9y,no,yes,no,telephone,51,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2018-09-14,37.22,-124.314,0f1a2c57-b9ee-492d-b38e-348a39fecd79,9.0,2018.0,False,70476,2,1,2012-01-14,25,2012
48.0,admin.,married,professional.course,no,yes,no,telephone,178,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2018-02-16,30.388,-94.864,4f5a298d-769e-47c7-99f8-47d49a31e8ca,2.0,2018.0,False,129330,1,2,2012-10-17,26,2012
32.0,admin.,married,university.degree,no,no,no,telephone,99,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2017-04-03,40.592,-97.638,92960019-7037-4bd7-ae64-03f3a3c8b5ee,4.0,2017.0,False,146945,2,0,2012-10-19,5,2012
36.0,blue-collar,married,professional.course,no,yes,yes,telephone,224,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2018-06-09,36.188,-95.763,939e8dc9-dad2-4b9f-9cb3-6563a027efd2,6.0,2018.0,False,161790,1,1,2012-10-21,30,2012
42.0,admin.,single,university.degree,no,no,no,telephone,236,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2019-08-08,46.85,-99.126,234499ec-233f-4de0-823f-901daf162f5a,8.0,2019.0,False,71464,1,0,2012-08-06,12,2012
36.0,blue-collar,married,basic.9y,no,no,no,telephone,815,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,2017-02-20,37.884,-92.844,2c26c4c3-c168-4ab7-bf15-89e8ade18bf5,2.0,2017.0,False,129951,1,0,2012-01-03,2,2012
